depth	ratio(N/Ti)
1.7508e-06	0.229002
1.751e-06	0.228809
1.7512e-06	0.228618
1.7514e-06	0.228426
1.7516e-06	0.228234
1.7518e-06	0.228042
1.752e-06	0.227851
1.7522e-06	0.227659
1.7524e-06	0.227468
1.7526e-06	0.227277
1.7528e-06	0.227086
1.753e-06	0.226895
1.7532e-06	0.226704
1.7534e-06	0.226513
1.7536e-06	0.226323
1.7538e-06	0.226132
1.754e-06	0.225942
1.7542e-06	0.225752
1.7544e-06	0.225561
1.7546e-06	0.225371
1.7548e-06	0.225181
1.755e-06	0.224991
1.7552e-06	0.224802
1.7554e-06	0.224612
1.7556e-06	0.224423
1.7558e-06	0.224233
1.756e-06	0.224044
1.7562e-06	0.223855
1.7564e-06	0.223666
1.7566e-06	0.223477
1.7568e-06	0.223288
1.757e-06	0.223099
1.7572e-06	0.22291
1.7574e-06	0.222722
1.7576e-06	0.222534
1.7578e-06	0.222345
1.758e-06	0.222157
1.7582e-06	0.221969
1.7584e-06	0.221781
1.7586e-06	0.221593
1.7588e-06	0.221405
1.759e-06	0.221218
1.7592e-06	0.22103
1.7594e-06	0.220843
1.7596e-06	0.220656
1.7598e-06	0.220468
1.76e-06	0.220281
1.7602e-06	0.220094
1.7604e-06	0.219907
1.7606e-06	0.219721
1.7608e-06	0.219534
1.761e-06	0.219348
1.7612e-06	0.219161
1.7614e-06	0.218975
1.7616e-06	0.218789
1.7618e-06	0.218603
1.762e-06	0.218417
1.7622e-06	0.218231
1.7624e-06	0.218045
1.7626e-06	0.21786
1.7628e-06	0.217674
1.763e-06	0.217489
1.7632e-06	0.217303
1.7634e-06	0.217118
1.7636e-06	0.216933
1.7638e-06	0.216748
1.764e-06	0.216563
1.7642e-06	0.216379
1.7644e-06	0.216194
1.7646e-06	0.216009
1.7648e-06	0.215825
1.765e-06	0.215641
1.7652e-06	0.215457
1.7654e-06	0.215273
1.7656e-06	0.215089
1.7658e-06	0.214905
1.766e-06	0.214721
1.7662e-06	0.214537
1.7664e-06	0.214354
1.7666e-06	0.21417
1.7668e-06	0.213987
1.767e-06	0.213804
1.7672e-06	0.213621
1.7674e-06	0.213438
1.7676e-06	0.213255
1.7678e-06	0.213072
1.768e-06	0.21289
1.7682e-06	0.212707
1.7684e-06	0.212525
1.7686e-06	0.212343
1.7688e-06	0.212161
1.769e-06	0.211979
1.7692e-06	0.211797
1.7694e-06	0.211615
1.7696e-06	0.211433
1.7698e-06	0.211251
1.77e-06	0.21107
1.7702e-06	0.210889
1.7704e-06	0.210707
1.7706e-06	0.210526
1.7708e-06	0.210345
1.771e-06	0.210164
1.7712e-06	0.209983
1.7714e-06	0.209803
1.7716e-06	0.209622
1.7718e-06	0.209442
1.772e-06	0.209261
1.7722e-06	0.209081
1.7724e-06	0.208901
1.7726e-06	0.208721
1.7728e-06	0.208541
1.773e-06	0.208361
1.7732e-06	0.208181
1.7734e-06	0.208002
1.7736e-06	0.207822
1.7738e-06	0.207643
1.774e-06	0.207464
1.7742e-06	0.207284
1.7744e-06	0.207105
1.7746e-06	0.206927
1.7748e-06	0.206748
1.775e-06	0.206569
1.7752e-06	0.20639
1.7754e-06	0.206212
1.7756e-06	0.206034
1.7758e-06	0.205855
1.776e-06	0.205677
1.7762e-06	0.205499
1.7764e-06	0.205321
1.7766e-06	0.205144
1.7768e-06	0.204966
1.777e-06	0.204788
1.7772e-06	0.204611
1.7774e-06	0.204433
1.7776e-06	0.204256
1.7778e-06	0.204079
1.778e-06	0.203902
1.7782e-06	0.203725
1.7784e-06	0.203548
1.7786e-06	0.203372
1.7788e-06	0.203195
1.779e-06	0.203019
1.7792e-06	0.202842
1.7794e-06	0.202666
1.7796e-06	0.20249
1.7798e-06	0.202314
1.78e-06	0.202138
1.7802e-06	0.201962
1.7804e-06	0.201787
1.7806e-06	0.201611
1.7808e-06	0.201436
1.781e-06	0.20126
1.7812e-06	0.201085
1.7814e-06	0.20091
1.7816e-06	0.200735
1.7818e-06	0.20056
1.782e-06	0.200385
1.7822e-06	0.200211
1.7824e-06	0.200036
1.7826e-06	0.199862
1.7828e-06	0.199687
1.783e-06	0.199513
1.7832e-06	0.199339
1.7834e-06	0.199165
1.7836e-06	0.198991
1.7838e-06	0.198817
1.784e-06	0.198644
1.7842e-06	0.19847
1.7844e-06	0.198297
1.7846e-06	0.198124
1.7848e-06	0.19795
1.785e-06	0.197777
1.7852e-06	0.197604
1.7854e-06	0.197431
1.7856e-06	0.197259
1.7858e-06	0.197086
1.786e-06	0.196913
1.7862e-06	0.196741
1.7864e-06	0.196569
1.7866e-06	0.196397
1.7868e-06	0.196224
1.787e-06	0.196052
1.7872e-06	0.195881
1.7874e-06	0.195709
1.7876e-06	0.195537
1.7878e-06	0.195366
1.788e-06	0.195194
1.7882e-06	0.195023
1.7884e-06	0.194852
1.7886e-06	0.194681
1.7888e-06	0.19451
1.789e-06	0.194339
1.7892e-06	0.194168
1.7894e-06	0.193998
1.7896e-06	0.193827
1.7898e-06	0.193657
1.79e-06	0.193486
1.7902e-06	0.193316
1.7904e-06	0.193146
1.7906e-06	0.192976
1.7908e-06	0.192806
1.791e-06	0.192637
1.7912e-06	0.192467
1.7914e-06	0.192297
1.7916e-06	0.192128
1.7918e-06	0.191959
1.792e-06	0.19179
1.7922e-06	0.19162
1.7924e-06	0.191451
1.7926e-06	0.191283
1.7928e-06	0.191114
1.793e-06	0.190945
1.7932e-06	0.190777
1.7934e-06	0.190608
1.7936e-06	0.19044
1.7938e-06	0.190272
1.794e-06	0.190104
1.7942e-06	0.189936
1.7944e-06	0.189768
1.7946e-06	0.1896
1.7948e-06	0.189433
1.795e-06	0.189265
1.7952e-06	0.189098
1.7954e-06	0.188931
1.7956e-06	0.188763
1.7958e-06	0.188596
1.796e-06	0.188429
1.7962e-06	0.188263
1.7964e-06	0.188096
1.7966e-06	0.187929
1.7968e-06	0.187763
1.797e-06	0.187596
1.7972e-06	0.18743
1.7974e-06	0.187264
1.7976e-06	0.187098
1.7978e-06	0.186932
1.798e-06	0.186766
1.7982e-06	0.1866
1.7984e-06	0.186435
1.7986e-06	0.186269
1.7988e-06	0.186104
1.799e-06	0.185939
1.7992e-06	0.185774
1.7994e-06	0.185608
1.7996e-06	0.185444
1.7998e-06	0.185279
1.8e-06	0.185114
1.8002e-06	0.184949
1.8004e-06	0.184785
1.8006e-06	0.184621
1.8008e-06	0.184456
1.801e-06	0.184292
1.8012e-06	0.184128
1.8014e-06	0.183964
1.8016e-06	0.1838
1.8018e-06	0.183637
1.802e-06	0.183473
1.8022e-06	0.18331
1.8024e-06	0.183146
1.8026e-06	0.182983
1.8028e-06	0.18282
1.803e-06	0.182657
1.8032e-06	0.182494
1.8034e-06	0.182331
1.8036e-06	0.182168
1.8038e-06	0.182006
1.804e-06	0.181843
1.8042e-06	0.181681
1.8044e-06	0.181518
1.8046e-06	0.181356
1.8048e-06	0.181194
1.805e-06	0.181032
1.8052e-06	0.180871
1.8054e-06	0.180709
1.8056e-06	0.180547
1.8058e-06	0.180386
1.806e-06	0.180224
1.8062e-06	0.180063
1.8064e-06	0.179902
1.8066e-06	0.179741
1.8068e-06	0.17958
1.807e-06	0.179419
1.8072e-06	0.179258
1.8074e-06	0.179098
1.8076e-06	0.178937
1.8078e-06	0.178777
1.808e-06	0.178617
1.8082e-06	0.178457
1.8084e-06	0.178296
1.8086e-06	0.178137
1.8088e-06	0.177977
1.809e-06	0.177817
1.8092e-06	0.177657
1.8094e-06	0.177498
1.8096e-06	0.177339
1.8098e-06	0.177179
1.81e-06	0.17702
1.8102e-06	0.176861
1.8104e-06	0.176702
1.8106e-06	0.176543
1.8108e-06	0.176385
1.811e-06	0.176226
1.8112e-06	0.176067
1.8114e-06	0.175909
1.8116e-06	0.175751
1.8118e-06	0.175593
1.812e-06	0.175435
1.8122e-06	0.175277
1.8124e-06	0.175119
1.8126e-06	0.174961
1.8128e-06	0.174803
1.813e-06	0.174646
1.8132e-06	0.174488
1.8134e-06	0.174331
1.8136e-06	0.174174
1.8138e-06	0.174017
1.814e-06	0.17386
1.8142e-06	0.173703
1.8144e-06	0.173546
1.8146e-06	0.17339
1.8148e-06	0.173233
1.815e-06	0.173077
1.8152e-06	0.172921
1.8154e-06	0.172764
1.8156e-06	0.172608
1.8158e-06	0.172452
1.816e-06	0.172297
1.8162e-06	0.172141
1.8164e-06	0.171985
1.8166e-06	0.17183
1.8168e-06	0.171674
1.817e-06	0.171519
1.8172e-06	0.171364
1.8174e-06	0.171209
1.8176e-06	0.171054
1.8178e-06	0.170899
1.818e-06	0.170744
1.8182e-06	0.170589
1.8184e-06	0.170435
1.8186e-06	0.17028
1.8188e-06	0.170126
1.819e-06	0.169972
1.8192e-06	0.169818
1.8194e-06	0.169664
1.8196e-06	0.16951
1.8198e-06	0.169356
1.82e-06	0.169202
1.8202e-06	0.169049
1.8204e-06	0.168896
1.8206e-06	0.168742
1.8208e-06	0.168589
1.821e-06	0.168436
1.8212e-06	0.168283
1.8214e-06	0.16813
1.8216e-06	0.167977
1.8218e-06	0.167824
1.822e-06	0.167672
1.8222e-06	0.167519
1.8224e-06	0.167367
1.8226e-06	0.167215
1.8228e-06	0.167063
1.823e-06	0.166911
1.8232e-06	0.166759
1.8234e-06	0.166607
1.8236e-06	0.166455
1.8238e-06	0.166304
1.824e-06	0.166152
1.8242e-06	0.166001
1.8244e-06	0.16585
1.8246e-06	0.165699
1.8248e-06	0.165547
1.825e-06	0.165397
1.8252e-06	0.165246
1.8254e-06	0.165095
1.8256e-06	0.164944
1.8258e-06	0.164794
1.826e-06	0.164644
1.8262e-06	0.164493
1.8264e-06	0.164343
1.8266e-06	0.164193
1.8268e-06	0.164043
1.827e-06	0.163893
1.8272e-06	0.163744
1.8274e-06	0.163594
1.8276e-06	0.163444
1.8278e-06	0.163295
1.828e-06	0.163146
1.8282e-06	0.162996
1.8284e-06	0.162847
1.8286e-06	0.162698
1.8288e-06	0.16255
1.829e-06	0.162401
1.8292e-06	0.162252
1.8294e-06	0.162104
1.8296e-06	0.161955
1.8298e-06	0.161807
1.83e-06	0.161659
1.8302e-06	0.161511
1.8304e-06	0.161363
1.8306e-06	0.161215
1.8308e-06	0.161067
1.831e-06	0.160919
1.8312e-06	0.160772
1.8314e-06	0.160624
1.8316e-06	0.160477
1.8318e-06	0.16033
1.832e-06	0.160182
1.8322e-06	0.160035
1.8324e-06	0.159888
1.8326e-06	0.159742
1.8328e-06	0.159595
1.833e-06	0.159448
1.8332e-06	0.159302
1.8334e-06	0.159156
1.8336e-06	0.159009
1.8338e-06	0.158863
1.834e-06	0.158717
1.8342e-06	0.158571
1.8344e-06	0.158425
1.8346e-06	0.15828
1.8348e-06	0.158134
1.835e-06	0.157988
1.8352e-06	0.157843
1.8354e-06	0.157698
1.8356e-06	0.157552
1.8358e-06	0.157407
1.836e-06	0.157262
1.8362e-06	0.157118
1.8364e-06	0.156973
1.8366e-06	0.156828
1.8368e-06	0.156684
1.837e-06	0.156539
1.8372e-06	0.156395
1.8374e-06	0.156251
1.8376e-06	0.156106
1.8378e-06	0.155962
1.838e-06	0.155818
1.8382e-06	0.155675
1.8384e-06	0.155531
1.8386e-06	0.155387
1.8388e-06	0.155244
1.839e-06	0.155101
1.8392e-06	0.154957
1.8394e-06	0.154814
1.8396e-06	0.154671
1.8398e-06	0.154528
1.84e-06	0.154385
1.8402e-06	0.154243
1.8404e-06	0.1541
1.8406e-06	0.153957
1.8408e-06	0.153815
1.841e-06	0.153673
1.8412e-06	0.15353
1.8414e-06	0.153388
1.8416e-06	0.153246
1.8418e-06	0.153104
1.842e-06	0.152963
1.8422e-06	0.152821
1.8424e-06	0.152679
1.8426e-06	0.152538
1.8428e-06	0.152397
1.843e-06	0.152255
1.8432e-06	0.152114
1.8434e-06	0.151973
1.8436e-06	0.151832
1.8438e-06	0.151691
1.844e-06	0.151551
1.8442e-06	0.15141
1.8444e-06	0.15127
1.8446e-06	0.151129
1.8448e-06	0.150989
1.845e-06	0.150849
1.8452e-06	0.150709
1.8454e-06	0.150569
1.8456e-06	0.150429
1.8458e-06	0.150289
1.846e-06	0.150149
1.8462e-06	0.15001
1.8464e-06	0.14987
1.8466e-06	0.149731
1.8468e-06	0.149592
1.847e-06	0.149453
1.8472e-06	0.149314
1.8474e-06	0.149175
1.8476e-06	0.149036
1.8478e-06	0.148897
1.848e-06	0.148759
1.8482e-06	0.14862
1.8484e-06	0.148482
1.8486e-06	0.148344
1.8488e-06	0.148205
1.849e-06	0.148067
1.8492e-06	0.147929
1.8494e-06	0.147791
1.8496e-06	0.147654
1.8498e-06	0.147516
1.85e-06	0.147378
1.8502e-06	0.147241
1.8504e-06	0.147104
1.8506e-06	0.146966
1.8508e-06	0.146829
1.851e-06	0.146692
1.8512e-06	0.146555
1.8514e-06	0.146419
1.8516e-06	0.146282
1.8518e-06	0.146145
1.852e-06	0.146009
1.8522e-06	0.145872
1.8524e-06	0.145736
1.8526e-06	0.1456
1.8528e-06	0.145464
1.853e-06	0.145328
1.8532e-06	0.145192
1.8534e-06	0.145056
1.8536e-06	0.144921
1.8538e-06	0.144785
1.854e-06	0.14465
1.8542e-06	0.144514
1.8544e-06	0.144379
1.8546e-06	0.144244
1.8548e-06	0.144109
1.855e-06	0.143974
1.8552e-06	0.143839
1.8554e-06	0.143704
1.8556e-06	0.14357
1.8558e-06	0.143435
1.856e-06	0.143301
1.8562e-06	0.143166
1.8564e-06	0.143032
1.8566e-06	0.142898
1.8568e-06	0.142764
1.857e-06	0.14263
1.8572e-06	0.142496
1.8574e-06	0.142363
1.8576e-06	0.142229
1.8578e-06	0.142096
1.858e-06	0.141962
1.8582e-06	0.141829
1.8584e-06	0.141696
1.8586e-06	0.141563
1.8588e-06	0.14143
1.859e-06	0.141297
1.8592e-06	0.141164
1.8594e-06	0.141031
1.8596e-06	0.140899
1.8598e-06	0.140766
1.86e-06	0.140634
1.8602e-06	0.140502
1.8604e-06	0.14037
1.8606e-06	0.140238
1.8608e-06	0.140106
1.861e-06	0.139974
1.8612e-06	0.139842
1.8614e-06	0.139711
1.8616e-06	0.139579
1.8618e-06	0.139448
1.862e-06	0.139316
1.8622e-06	0.139185
1.8624e-06	0.139054
1.8626e-06	0.138923
1.8628e-06	0.138792
1.863e-06	0.138661
1.8632e-06	0.13853
1.8634e-06	0.1384
1.8636e-06	0.138269
1.8638e-06	0.138139
1.864e-06	0.138009
1.8642e-06	0.137878
1.8644e-06	0.137748
1.8646e-06	0.137618
1.8648e-06	0.137489
1.865e-06	0.137359
1.8652e-06	0.137229
1.8654e-06	0.137099
1.8656e-06	0.13697
1.8658e-06	0.136841
1.866e-06	0.136711
1.8662e-06	0.136582
1.8664e-06	0.136453
1.8666e-06	0.136324
1.8668e-06	0.136195
1.867e-06	0.136066
1.8672e-06	0.135938
1.8674e-06	0.135809
1.8676e-06	0.135681
1.8678e-06	0.135552
1.868e-06	0.135424
1.8682e-06	0.135296
1.8684e-06	0.135168
1.8686e-06	0.13504
1.8688e-06	0.134912
1.869e-06	0.134784
1.8692e-06	0.134657
1.8694e-06	0.134529
1.8696e-06	0.134402
1.8698e-06	0.134274
1.87e-06	0.134147
1.8702e-06	0.13402
1.8704e-06	0.133893
1.8706e-06	0.133766
1.8708e-06	0.133639
1.871e-06	0.133512
1.8712e-06	0.133386
1.8714e-06	0.133259
1.8716e-06	0.133133
1.8718e-06	0.133006
1.872e-06	0.13288
1.8722e-06	0.132754
1.8724e-06	0.132628
1.8726e-06	0.132502
1.8728e-06	0.132376
1.873e-06	0.132251
1.8732e-06	0.132125
1.8734e-06	0.131999
1.8736e-06	0.131874
1.8738e-06	0.131749
1.874e-06	0.131623
1.8742e-06	0.131498
1.8744e-06	0.131373
1.8746e-06	0.131248
1.8748e-06	0.131123
1.875e-06	0.130999
1.8752e-06	0.130874
1.8754e-06	0.130749
1.8756e-06	0.130625
1.8758e-06	0.130501
1.876e-06	0.130376
1.8762e-06	0.130252
1.8764e-06	0.130128
1.8766e-06	0.130004
1.8768e-06	0.129881
1.877e-06	0.129757
1.8772e-06	0.129633
1.8774e-06	0.12951
1.8776e-06	0.129386
1.8778e-06	0.129263
1.878e-06	0.12914
1.8782e-06	0.129016
1.8784e-06	0.128893
1.8786e-06	0.12877
1.8788e-06	0.128648
1.879e-06	0.128525
1.8792e-06	0.128402
1.8794e-06	0.12828
1.8796e-06	0.128157
1.8798e-06	0.128035
1.88e-06	0.127913
1.8802e-06	0.12779
1.8804e-06	0.127668
1.8806e-06	0.127546
1.8808e-06	0.127425
1.881e-06	0.127303
1.8812e-06	0.127181
1.8814e-06	0.12706
1.8816e-06	0.126938
1.8818e-06	0.126817
1.882e-06	0.126695
1.8822e-06	0.126574
1.8824e-06	0.126453
1.8826e-06	0.126332
1.8828e-06	0.126211
1.883e-06	0.126091
1.8832e-06	0.12597
1.8834e-06	0.125849
1.8836e-06	0.125729
1.8838e-06	0.125608
1.884e-06	0.125488
1.8842e-06	0.125368
1.8844e-06	0.125248
1.8846e-06	0.125128
1.8848e-06	0.125008
1.885e-06	0.124888
1.8852e-06	0.124769
1.8854e-06	0.124649
1.8856e-06	0.124529
1.8858e-06	0.12441
1.886e-06	0.124291
1.8862e-06	0.124172
1.8864e-06	0.124052
1.8866e-06	0.123933
1.8868e-06	0.123814
1.887e-06	0.123696
1.8872e-06	0.123577
1.8874e-06	0.123458
1.8876e-06	0.12334
1.8878e-06	0.123221
1.888e-06	0.123103
1.8882e-06	0.122985
1.8884e-06	0.122867
1.8886e-06	0.122749
1.8888e-06	0.122631
1.889e-06	0.122513
1.8892e-06	0.122395
1.8894e-06	0.122277
1.8896e-06	0.12216
1.8898e-06	0.122042
1.89e-06	0.121925
1.8902e-06	0.121808
1.8904e-06	0.12169
1.8906e-06	0.121573
1.8908e-06	0.121456
1.891e-06	0.121339
1.8912e-06	0.121223
1.8914e-06	0.121106
1.8916e-06	0.120989
1.8918e-06	0.120873
1.892e-06	0.120756
1.8922e-06	0.12064
1.8924e-06	0.120524
1.8926e-06	0.120408
1.8928e-06	0.120292
1.893e-06	0.120176
1.8932e-06	0.12006
1.8934e-06	0.119944
1.8936e-06	0.119829
1.8938e-06	0.119713
1.894e-06	0.119598
1.8942e-06	0.119482
1.8944e-06	0.119367
1.8946e-06	0.119252
1.8948e-06	0.119137
1.895e-06	0.119022
1.8952e-06	0.118907
1.8954e-06	0.118792
1.8956e-06	0.118677
1.8958e-06	0.118563
1.896e-06	0.118448
1.8962e-06	0.118334
1.8964e-06	0.11822
1.8966e-06	0.118105
1.8968e-06	0.117991
1.897e-06	0.117877
1.8972e-06	0.117763
1.8974e-06	0.117649
1.8976e-06	0.117536
1.8978e-06	0.117422
1.898e-06	0.117309
1.8982e-06	0.117195
1.8984e-06	0.117082
1.8986e-06	0.116968
1.8988e-06	0.116855
1.899e-06	0.116742
1.8992e-06	0.116629
1.8994e-06	0.116516
1.8996e-06	0.116404
1.8998e-06	0.116291
1.9e-06	0.116178
1.9002e-06	0.116066
1.9004e-06	0.115953
1.9006e-06	0.115841
1.9008e-06	0.115729
1.901e-06	0.115617
1.9012e-06	0.115505
1.9014e-06	0.115393
1.9016e-06	0.115281
1.9018e-06	0.115169
1.902e-06	0.115057
1.9022e-06	0.114946
1.9024e-06	0.114834
1.9026e-06	0.114723
1.9028e-06	0.114612
1.903e-06	0.1145
1.9032e-06	0.114389
1.9034e-06	0.114278
1.9036e-06	0.114167
1.9038e-06	0.114056
1.904e-06	0.113946
1.9042e-06	0.113835
1.9044e-06	0.113724
1.9046e-06	0.113614
1.9048e-06	0.113504
1.905e-06	0.113393
1.9052e-06	0.113283
1.9054e-06	0.113173
1.9056e-06	0.113063
1.9058e-06	0.112953
1.906e-06	0.112843
1.9062e-06	0.112734
1.9064e-06	0.112624
1.9066e-06	0.112515
1.9068e-06	0.112405
1.907e-06	0.112296
1.9072e-06	0.112186
1.9074e-06	0.112077
1.9076e-06	0.111968
1.9078e-06	0.111859
1.908e-06	0.11175
1.9082e-06	0.111642
1.9084e-06	0.111533
1.9086e-06	0.111424
1.9088e-06	0.111316
1.909e-06	0.111207
1.9092e-06	0.111099
1.9094e-06	0.110991
1.9096e-06	0.110883
1.9098e-06	0.110774
1.91e-06	0.110667
1.9102e-06	0.110559
1.9104e-06	0.110451
1.9106e-06	0.110343
1.9108e-06	0.110236
1.911e-06	0.110128
1.9112e-06	0.110021
1.9114e-06	0.109913
1.9116e-06	0.109806
1.9118e-06	0.109699
1.912e-06	0.109592
1.9122e-06	0.109485
1.9124e-06	0.109378
1.9126e-06	0.109271
1.9128e-06	0.109165
1.913e-06	0.109058
1.9132e-06	0.108951
1.9134e-06	0.108845
1.9136e-06	0.108739
1.9138e-06	0.108632
1.914e-06	0.108526
1.9142e-06	0.10842
1.9144e-06	0.108314
1.9146e-06	0.108208
1.9148e-06	0.108103
1.915e-06	0.107997
1.9152e-06	0.107891
1.9154e-06	0.107786
1.9156e-06	0.10768
1.9158e-06	0.107575
1.916e-06	0.10747
1.9162e-06	0.107365
1.9164e-06	0.107259
1.9166e-06	0.107154
1.9168e-06	0.10705
1.917e-06	0.106945
1.9172e-06	0.10684
1.9174e-06	0.106735
1.9176e-06	0.106631
1.9178e-06	0.106527
1.918e-06	0.106422
1.9182e-06	0.106318
1.9184e-06	0.106214
1.9186e-06	0.10611
1.9188e-06	0.106006
1.919e-06	0.105902
1.9192e-06	0.105798
1.9194e-06	0.105694
1.9196e-06	0.105591
1.9198e-06	0.105487
1.92e-06	0.105384
1.9202e-06	0.10528
1.9204e-06	0.105177
1.9206e-06	0.105074
1.9208e-06	0.104971
1.921e-06	0.104868
1.9212e-06	0.104765
1.9214e-06	0.104662
1.9216e-06	0.104559
1.9218e-06	0.104456
1.922e-06	0.104354
1.9222e-06	0.104251
1.9224e-06	0.104149
1.9226e-06	0.104047
1.9228e-06	0.103944
1.923e-06	0.103842
1.9232e-06	0.10374
1.9234e-06	0.103638
1.9236e-06	0.103536
1.9238e-06	0.103435
1.924e-06	0.103333
1.9242e-06	0.103231
1.9244e-06	0.10313
1.9246e-06	0.103028
1.9248e-06	0.102927
1.925e-06	0.102826
1.9252e-06	0.102725
1.9254e-06	0.102624
1.9256e-06	0.102523
1.9258e-06	0.102422
1.926e-06	0.102321
1.9262e-06	0.10222
1.9264e-06	0.10212
1.9266e-06	0.102019
1.9268e-06	0.101919
1.927e-06	0.101818
1.9272e-06	0.101718
1.9274e-06	0.101618
1.9276e-06	0.101518
1.9278e-06	0.101418
1.928e-06	0.101318
1.9282e-06	0.101218
1.9284e-06	0.101118
1.9286e-06	0.101018
1.9288e-06	0.100919
1.929e-06	0.100819
1.9292e-06	0.10072
1.9294e-06	0.10062
1.9296e-06	0.100521
1.9298e-06	0.100422
1.93e-06	0.100323
1.9302e-06	0.100224
1.9304e-06	0.100125
1.9306e-06	0.100026
1.9308e-06	0.0999275
1.931e-06	0.0998288
1.9312e-06	0.0997303
1.9314e-06	0.0996318
1.9316e-06	0.0995334
1.9318e-06	0.0994351
1.932e-06	0.0993369
1.9322e-06	0.0992387
1.9324e-06	0.0991407
1.9326e-06	0.0990427
1.9328e-06	0.0989449
1.933e-06	0.0988471
1.9332e-06	0.0987494
1.9334e-06	0.0986518
1.9336e-06	0.0985542
1.9338e-06	0.0984568
1.934e-06	0.0983594
1.9342e-06	0.0982622
1.9344e-06	0.098165
1.9346e-06	0.0980679
1.9348e-06	0.0979708
1.935e-06	0.0978739
1.9352e-06	0.0977771
1.9354e-06	0.0976803
1.9356e-06	0.0975836
1.9358e-06	0.097487
1.936e-06	0.0973905
1.9362e-06	0.0972941
1.9364e-06	0.0971977
1.9366e-06	0.0971015
1.9368e-06	0.0970053
1.937e-06	0.0969092
1.9372e-06	0.0968132
1.9374e-06	0.0967173
1.9376e-06	0.0966215
1.9378e-06	0.0965257
1.938e-06	0.0964301
1.9382e-06	0.0963345
1.9384e-06	0.096239
1.9386e-06	0.0961436
1.9388e-06	0.0960483
1.939e-06	0.095953
1.9392e-06	0.0958578
1.9394e-06	0.0957628
1.9396e-06	0.0956678
1.9398e-06	0.0955729
1.94e-06	0.095478
1.9402e-06	0.0953833
1.9404e-06	0.0952886
1.9406e-06	0.0951941
1.9408e-06	0.0950996
1.941e-06	0.0950052
1.9412e-06	0.0949108
1.9414e-06	0.0948166
1.9416e-06	0.0947224
1.9418e-06	0.0946284
1.942e-06	0.0945344
1.9422e-06	0.0944405
1.9424e-06	0.0943467
1.9426e-06	0.0942529
1.9428e-06	0.0941593
1.943e-06	0.0940657
1.9432e-06	0.0939722
1.9434e-06	0.0938788
1.9436e-06	0.0937854
1.9438e-06	0.0936922
1.944e-06	0.093599
1.9442e-06	0.093506
1.9444e-06	0.093413
1.9446e-06	0.09332
1.9448e-06	0.0932272
1.945e-06	0.0931345
1.9452e-06	0.0930418
1.9454e-06	0.0929492
1.9456e-06	0.0928567
1.9458e-06	0.0927643
1.946e-06	0.092672
1.9462e-06	0.0925797
1.9464e-06	0.0924875
1.9466e-06	0.0923954
1.9468e-06	0.0923034
1.947e-06	0.0922115
1.9472e-06	0.0921196
1.9474e-06	0.0920279
1.9476e-06	0.0919362
1.9478e-06	0.0918446
1.948e-06	0.0917531
1.9482e-06	0.0916616
1.9484e-06	0.0915703
1.9486e-06	0.091479
1.9488e-06	0.0913878
1.949e-06	0.0912967
1.9492e-06	0.0912057
1.9494e-06	0.0911147
1.9496e-06	0.0910238
1.9498e-06	0.0909331
1.95e-06	0.0908424
1.9502e-06	0.0907517
1.9504e-06	0.0906612
1.9506e-06	0.0905707
1.9508e-06	0.0904803
1.951e-06	0.09039
1.9512e-06	0.0902998
1.9514e-06	0.0902097
1.9516e-06	0.0901196
1.9518e-06	0.0900296
1.952e-06	0.0899397
1.9522e-06	0.0898499
1.9524e-06	0.0897602
1.9526e-06	0.0896705
1.9528e-06	0.0895809
1.953e-06	0.0894914
1.9532e-06	0.089402
1.9534e-06	0.0893127
1.9536e-06	0.0892234
1.9538e-06	0.0891343
1.954e-06	0.0890452
1.9542e-06	0.0889561
1.9544e-06	0.0888672
1.9546e-06	0.0887783
1.9548e-06	0.0886896
1.955e-06	0.0886009
1.9552e-06	0.0885122
1.9554e-06	0.0884237
1.9556e-06	0.0883353
1.9558e-06	0.0882469
1.956e-06	0.0881586
1.9562e-06	0.0880704
1.9564e-06	0.0879822
1.9566e-06	0.0878941
1.9568e-06	0.0878062
1.957e-06	0.0877183
1.9572e-06	0.0876304
1.9574e-06	0.0875427
1.9576e-06	0.087455
1.9578e-06	0.0873674
1.958e-06	0.0872799
1.9582e-06	0.0871925
1.9584e-06	0.0871052
1.9586e-06	0.0870179
1.9588e-06	0.0869307
1.959e-06	0.0868436
1.9592e-06	0.0867565
1.9594e-06	0.0866696
1.9596e-06	0.0865827
1.9598e-06	0.0864959
1.96e-06	0.0864092
1.9602e-06	0.0863225
1.9604e-06	0.086236
1.9606e-06	0.0861495
1.9608e-06	0.0860631
1.961e-06	0.0859767
1.9612e-06	0.0858905
1.9614e-06	0.0858043
1.9616e-06	0.0857182
1.9618e-06	0.0856322
1.962e-06	0.0855463
1.9622e-06	0.0854604
1.9624e-06	0.0853746
1.9626e-06	0.0852889
1.9628e-06	0.0852033
1.963e-06	0.0851177
1.9632e-06	0.0850322
1.9634e-06	0.0849468
1.9636e-06	0.0848615
1.9638e-06	0.0847763
1.964e-06	0.0846911
1.9642e-06	0.084606
1.9644e-06	0.084521
1.9646e-06	0.0844361
1.9648e-06	0.0843512
1.965e-06	0.0842664
1.9652e-06	0.0841817
1.9654e-06	0.0840971
1.9656e-06	0.0840126
1.9658e-06	0.0839281
1.966e-06	0.0838437
1.9662e-06	0.0837594
1.9664e-06	0.0836751
1.9666e-06	0.083591
